Date,Price,Open,High,Low,Vol,Change %
6/14/2018,"45,004","45,465","45,465","45,004",0.20K,2.95%
6/13/2018,"43,716","43,256","43,716","43,256",0.50K,1.06%
6/12/2018,"43,256","46,937","46,937","43,256",0.20K,0.00%
6/11/2018,"43,256","43,256","43,256","43,256",0.30K,-7.84%
6/1/2018,"46,937","46,937","46,937","46,937",0.10K,0.00%
5/31/2018,"46,937","42,335","46,937","42,335",1.40K,0.00%
5/30/2018,"46,937","46,937","46,937","46,937",0.10K,4.08%
5/29/2018,"45,096","45,096","45,096","45,096",0.10K,2.08%
5/28/2018,"44,176","44,176","44,176","44,176",9.00K,-2.04%
5/25/2018,"45,096","47,857","47,857","45,096",9.70K,-2.00%
5/24/2018,"46,017","46,017","46,017","45,096",11.40K,3.95%
5/23/2018,"44,268","46,017","46,017","44,176",6.70K,-3.80%
5/22/2018,"46,017","45,096","46,017","45,096",44.50K,3.09%
5/21/2018,"44,636","44,176","45,557","44,176",15.00K,-1.02%
5/18/2018,"45,096","44,176","45,096","44,176",6.00K,3.16%
5/17/2018,"43,716","43,716","43,716","43,716",0.10K,-0.83%
5/16/2018,"44,084","44,084","44,084","44,084",0.10K,0.00%
5/15/2018,"44,084","44,176","44,176","43,256",1.00K,-2.24%
5/14/2018,"45,096","44,176","45,096","44,176",0.20K,5.83%
5/11/2018,"42,612","42,520","42,612","42,520",3.60K,-5.51%
5/10/2018,"45,096","43,256","45,096","43,256",0.20K,0.00%
5/9/2018,"45,096","45,096","45,096","45,096",0.10K,3.16%
5/8/2018,"43,716","43,256","43,716","43,256",5.10K,1.06%
5/7/2018,"43,256","44,820","44,820","43,256",2.70K,0.00%
5/4/2018,"43,256","43,256","43,256","43,256",1.10K,-1.05%
5/3/2018,"43,716","45,096","45,096","43,716",6.30K,0.00%
5/2/2018,"43,716","46,753","46,937","43,256",7.10K,-7.77%
4/27/2018,"47,397","40,679","47,397","40,587",8.10K,11.96%
4/26/2018,"42,335","45,096","45,096","42,335",1.60K,0.00%
4/24/2018,"42,335","43,129","43,129","42,335",1.10K,-2.04%
4/23/2018,"43,217","43,217","43,217","43,217",1.20K,0.00%
4/20/2018,"43,217","43,217","43,217","43,217",2.60K,-2.00%
4/19/2018,"44,099","43,217","44,099","43,217",0.62K,0.00%
4/18/2018,"44,099","44,981","44,981","44,099",3.92K,-1.96%
4/17/2018,"44,981","44,981","44,981","44,981",0.30K,0.00%
4/16/2018,"44,981","44,981","44,981","44,981",0.40K,0.00%
4/13/2018,"44,981","44,099","44,981","43,306",3.70K,2.20%
4/12/2018,"44,011","44,099","44,099","44,011",5.41K,-2.92%
4/11/2018,"45,334","45,334","45,334","45,334",0.10K,4.90%
4/10/2018,"43,217","44,099","44,099","43,217",4.20K,-2.00%
4/9/2018,"44,099","44,099","44,099","44,099",0.10K,0.00%
4/6/2018,"44,099","45,334","45,334","44,099",8.70K,0.00%
4/5/2018,"44,099","45,422","45,422","44,099",10.10K,0.00%
4/4/2018,"44,099","44,099","44,099","43,658",5.61K,0.80%
4/3/2018,"43,747","45,863","45,863","43,747",0.90K,0.20%
4/2/2018,"43,658","45,863","45,863","43,658",26.90K,-6.60%
3/30/2018,"46,745","44,540","46,745","44,276",4.80K,0.95%
3/29/2018,"46,304","46,304","46,304","46,304",0.10K,5.00%
3/28/2018,"44,099","44,188","44,540","44,099",2.07K,-4.76%
3/23/2018,"46,304","46,304","46,304","46,304",0.13K,3.96%
3/22/2018,"44,540","44,717","44,717","44,540",8.90K,-0.59%
3/21/2018,"44,805","46,304","46,304","44,805",0.70K,0.59%
3/20/2018,"44,540","46,304","46,304","44,540",10.94K,-2.70%
3/19/2018,"45,775","45,246","45,775","45,246",0.20K,0.58%
3/16/2018,"45,511","45,422","45,511","45,070",3.10K,-0.77%
3/15/2018,"45,863","46,745","46,745","45,246",2.24K,1.36%
3/14/2018,"45,246","45,863","45,863","45,158",2.51K,-1.35%
3/13/2018,"45,863","45,863","45,863","45,863",0.10K,1.56%
3/12/2018,"45,158","46,745","46,745","45,158",6.60K,-1.54%
3/9/2018,"45,863","47,010","47,010","45,511",1.31K,0.00%
3/8/2018,"45,863","47,186","47,186","44,981",8.70K,1.56%
3/7/2018,"45,158","46,128","46,128","45,158",2.30K,-1.73%
3/6/2018,"45,952","47,186","47,186","45,952",0.80K,1.76%
3/5/2018,"45,158","45,599","45,599","45,158",1.00K,-4.30%
3/2/2018,"47,186","47,186","47,186","47,186",0.20K,3.08%
3/1/2018,"45,775","45,863","45,863","45,775",0.80K,-3.53%
2/28/2018,"47,451","48,509","48,509","45,952",0.42K,3.86%
2/27/2018,"45,687","46,216","46,304","45,687",8.20K,-0.38%
2/26/2018,"45,863","45,863","45,863","45,422",7.34K,0.00%
2/23/2018,"45,863","45,863","45,863","45,863",0.30K,-1.89%
2/21/2018,"46,745","46,216","46,745","46,216",0.22K,-0.19%
2/13/2018,"46,834","44,981","46,834","44,981",0.40K,-1.30%
2/12/2018,"47,451","47,451","47,451","47,451",0.10K,2.28%
2/9/2018,"46,393","46,569","46,569","44,099",4.40K,3.14%
2/8/2018,"44,981","45,863","45,863","44,540",7.20K,-3.77%
2/7/2018,"46,745","46,745","46,745","46,745",0.10K,4.13%
2/6/2018,"44,893","42,335","47,627","39,954",5.30K,-3.05%
2/5/2018,"46,304","47,627","47,627","46,304",11.81K,-0.94%
2/2/2018,"46,745","47,627","47,627","45,863",2.41K,0.95%
2/1/2018,"46,304","47,627","47,627","46,304",6.10K,-3.67%
1/31/2018,"48,068","47,186","48,068","45,952",11.00K,1.87%
1/30/2018,"47,186","48,068","48,509","47,186",5.00K,0.00%
1/29/2018,"47,186","47,627","47,627","47,186",16.62K,-0.93%
1/26/2018,"47,627","48,509","48,509","47,010",13.90K,1.31%
1/25/2018,"47,010","48,068","48,509","47,010",2.56K,-0.93%
1/24/2018,"47,451","47,186","47,627","47,186",7.40K,1.89%
1/23/2018,"46,569","47,186","47,186","46,569",11.60K,-1.31%
1/22/2018,"47,186","46,128","47,186","46,128",12.10K,2.88%
1/19/2018,"45,863","46,569","46,569","45,863",7.90K,-1.14%
1/18/2018,"46,393","46,304","46,745","46,304",1.60K,-0.75%
1/17/2018,"46,745","46,393","46,745","46,393",13.80K,0.76%
1/16/2018,"46,393","46,393","46,393","46,393",14.81K,0.00%
1/15/2018,"46,393","46,393","46,393","46,393",18.90K,0.19%
1/12/2018,"46,304","47,186","47,186","46,304",25.70K,0.00%
1/11/2018,"46,304","46,393","46,393","45,863",38.60K,0.00%
1/10/2018,"46,304","46,304","46,481","46,128",32.80K,-0.38%
1/9/2018,"46,481","47,539","47,539","46,393",2.10K,0.00%
1/8/2018,"46,481","47,539","47,539","46,304",7.25K,0.00%
1/5/2018,"46,481","47,627","47,627","46,304",18.81K,0.77%
1/4/2018,"46,128","46,304","46,304","46,128",2.40K,-0.57%
1/3/2018,"46,393","47,892","48,068","46,393",17.10K,-2.59%
1/2/2018,"47,627","46,745","48,068","46,745",4.34K,-0.92%
12/29/2017,"48,068","47,363","48,068","46,745",12.10K,0.93%
12/28/2017,"47,627","47,010","47,627","46,745",17.15K,2.47%
12/27/2017,"46,481","46,745","47,098","46,481",4.02K,0.19%
12/26/2017,"46,393","41,894","46,745","39,072",49.05K,0.00%
12/25/2017,"46,393","40,130","46,481","40,130",81.40K,0.00%
12/22/2017,"46,393","48,333","48,333","46,393",14.10K,-0.19%
12/21/2017,"46,481","48,068","48,068","46,393",7.80K,-2.41%
12/20/2017,"47,627","46,834","47,627","46,393",30.01K,0.93%
12/19/2017,"47,186","51,596","51,596","47,186",3.50K,-2.91%
12/18/2017,"48,598","49,391","52,037","48,333",7.70K,-1.61%
12/15/2017,"49,391","48,509","49,744","48,068",9.40K,0.90%
12/14/2017,"48,950","48,068","48,950","48,068",0.40K,1.83%
12/13/2017,"48,068","48,950","48,950","47,627",4.01K,2.25%
12/12/2017,"47,010","48,068","49,391","46,922",5.25K,0.57%
12/11/2017,"46,745","48,509","48,509","46,745",1.10K,0.00%
12/8/2017,"46,745","48,157","48,950","46,745",3.90K,-3.64%
12/7/2017,"48,509","48,774","48,774","46,745",2.84K,1.66%
12/6/2017,"47,716","48,509","49,215","47,716",4.50K,-1.63%
12/5/2017,"48,509","50,714","51,155","48,509",20.20K,-3.51%
12/4/2017,"50,273","50,273","51,155","48,950",21.80K,3.26%
12/1/2017,"48,686","48,509","50,097","48,509",3.41K,-6.12%
11/30/2017,"51,861","52,831","55,477","50,362",18.63K,2.08%
11/29/2017,"50,803","45,687","52,037","45,687",54.62K,10.77%
11/28/2017,"45,863","45,863","45,863","45,863",4.30K,-1.89%
11/27/2017,"46,745","47,098","47,098","45,599",0.39K,0.00%
11/24/2017,"46,745","47,627","47,627","45,511",4.73K,-0.93%
11/23/2017,"47,186","47,363","47,451","46,393",17.90K,0.94%
11/22/2017,"46,745","45,952","46,745","45,687",4.81K,2.51%
11/21/2017,"45,599","45,687","46,216","45,422",25.40K,0.58%
11/20/2017,"45,334","45,334","45,422","45,334",6.34K,0.39%
11/17/2017,"45,158","46,128","46,128","45,070",3.10K,-1.35%
11/16/2017,"45,775","45,158","45,775","45,070",14.71K,-0.19%
11/15/2017,"45,863","45,422","45,952","45,070",5.77K,0.97%
11/14/2017,"45,422","45,158","45,422","45,158",2.20K,0.78%
11/13/2017,"45,070","46,128","46,128","45,070",3.40K,-1.35%
11/10/2017,"45,687","45,070","45,687","44,981",26.70K,1.57%
11/9/2017,"44,981","45,246","45,246","44,981",2.60K,-1.92%
11/8/2017,"45,863","46,304","46,304","45,863",1.11K,1.96%
11/7/2017,"44,981","46,393","46,393","44,188",19.31K,0.00%
11/6/2017,"44,981","47,539","47,539","44,981",0.70K,-0.59%
11/3/2017,"45,246","45,511","47,098","45,158",2.50K,-0.58%
11/2/2017,"45,511","45,775","45,775","45,511",6.40K,-0.96%
11/1/2017,"45,952","46,657","46,657","45,952",2.30K,-1.32%
10/31/2017,"46,569","46,745","46,745","45,863",2.70K,0.57%
10/30/2017,"46,304","47,186","47,186","45,687",19.54K,1.35%
10/27/2017,"45,687","45,687","46,293","45,600",7.10K,-0.38%
10/26/2017,"45,860","45,427","46,639","45,168",1.40K,-1.67%
10/25/2017,"46,639","45,860","46,639","44,995",5.00K,3.46%
10/24/2017,"45,081","45,427","45,860","45,081",7.70K,-1.70%
10/23/2017,"45,860","46,120","46,120","45,860",4.20K,-0.94%
10/20/2017,"46,293","48,023","48,023","45,947",10.95K,0.00%
10/19/2017,"46,293","46,379","46,379","46,293",6.20K,-1.83%
10/18/2017,"47,158","46,898","47,158","46,120",3.10K,-1.45%
10/17/2017,"47,850","47,158","48,023","47,158",5.75K,0.54%
10/16/2017,"47,591","48,369","48,369","47,504",0.55K,0.92%
10/13/2017,"47,158","46,552","47,158","46,033",10.10K,2.83%
10/12/2017,"45,860","45,947","46,206","45,860",12.70K,-0.38%
10/11/2017,"46,033","48,196","48,196","46,033",8.53K,-0.93%
10/10/2017,"46,466","46,898","46,898","46,379",12.23K,-1.29%
10/9/2017,"47,071","48,456","48,889","46,898",4.00K,-1.63%
10/6/2017,"47,850","46,552","48,456","46,552",4.20K,2.79%
10/5/2017,"46,552","51,052","51,052","46,293",8.90K,-0.37%
10/4/2017,"46,725","47,591","47,764","46,725",7.80K,0.00%
10/3/2017,"46,725","50,186","50,186","46,725",13.80K,-5.26%
10/2/2017,"49,321","47,591","51,052","47,504",55.85K,4.01%
9/29/2017,"47,418","46,293","47,591","45,081",13.10K,2.43%
9/28/2017,"46,293","46,639","46,639","44,995",3.92K,1.52%
9/27/2017,"45,600","46,293","46,639","45,514",2.30K,0.38%
9/26/2017,"45,427","46,552","46,639","45,427",6.10K,-2.78%
9/25/2017,"46,725","45,600","46,812","45,514",2.23K,0.00%
9/22/2017,"46,725","47,504","47,504","46,725",8.10K,2.66%
9/21/2017,"45,514","45,427","45,947","45,427",3.50K,-2.23%
9/20/2017,"46,552","45,427","46,552","45,427",11.20K,0.56%
9/19/2017,"46,293","47,504","47,504","46,033",1.40K,-1.83%
9/18/2017,"47,158","47,418","48,456","45,947",4.60K,-0.55%
9/15/2017,"47,418","47,418","47,418","47,418",2.82K,0.55%
9/14/2017,"47,158","47,591","47,591","47,158",33.60K,-0.55%
9/13/2017,"47,418","45,774","48,283","45,774",37.64K,4.38%
9/12/2017,"45,427","44,822","45,687","44,822",34.30K,0.96%
9/11/2017,"44,995","44,995","44,995","43,697",24.80K,1.96%
9/8/2017,"44,129","45,427","45,427","44,129",11.20K,0.00%
9/7/2017,"44,129","43,697","45,600","43,351",3.84K,-1.35%
9/6/2017,"44,735","44,995","45,774","44,735",1.50K,1.37%
9/5/2017,"44,129","44,129","45,774","44,129",2.50K,0.99%
9/1/2017,"43,697","44,995","44,995","43,524",3.90K,-3.63%
8/31/2017,"45,341","45,427","45,427","45,168",1.00K,0.00%
8/30/2017,"45,341","42,399","46,033","42,399",10.60K,5.43%
8/29/2017,"43,005","44,822","44,822","38,332",14.40K,-4.42%
8/28/2017,"44,995","45,427","45,427","44,995",3.91K,-0.95%
8/25/2017,"45,427","45,427","45,427","45,427",4.20K,-0.19%
8/24/2017,"45,514","45,860","46,120","45,514",2.90K,-1.31%
8/23/2017,"46,120","46,120","46,120","46,120",0.30K,1.33%
8/22/2017,"45,514","45,947","46,033","45,514",6.30K,-1.68%
8/21/2017,"46,293","46,120","46,293","46,120",2.60K,0.00%
8/17/2017,"46,293","45,600","46,293","45,600",3.70K,1.71%
8/16/2017,"45,514","45,687","45,687","45,514",2.50K,-1.50%
8/15/2017,"46,206","45,774","46,206","45,514",2.20K,0.75%
8/14/2017,"45,860","45,600","46,466","45,514",4.40K,0.38%
8/11/2017,"45,687","45,600","45,860","45,514",3.90K,-0.19%
8/10/2017,"45,774","45,514","45,774","45,514",6.90K,0.00%
8/9/2017,"45,774","46,033","46,033","45,081",4.30K,-0.19%
8/8/2017,"45,860","46,639","47,158","45,514",7.20K,-0.19%
8/7/2017,"45,947","46,725","46,725","45,514",12.50K,0.95%
8/4/2017,"45,514","45,514","45,774","45,427",8.32K,0.19%
8/3/2017,"45,427","46,120","46,120","45,427",1.91K,0.00%
8/2/2017,"45,427","46,552","46,552","45,427",7.40K,0.57%
8/1/2017,"45,168","45,860","46,725","45,168",1.72K,-4.22%
7/31/2017,"47,158","46,639","47,158","46,639",1.10K,1.87%
7/28/2017,"46,293","46,725","46,725","44,562",24.81K,0.38%
7/27/2017,"46,120","47,071","47,071","46,120",12.53K,-1.29%
7/26/2017,"46,725","46,898","46,898","46,379",7.71K,-0.92%
7/25/2017,"47,158","47,418","47,418","45,514",0.37K,0.37%
7/24/2017,"46,985","46,725","47,591","45,947",19.10K,0.00%
7/21/2017,"46,985","47,591","47,591","46,120",7.89K,-1.09%
7/20/2017,"47,504","48,889","48,889","46,033",21.70K,-1.61%
7/19/2017,"48,283","48,889","48,889","48,110",14.40K,-0.89%
7/18/2017,"48,715","49,235","49,235","48,110",17.15K,1.08%
7/17/2017,"48,196","47,591","49,062","47,158",37.90K,2.20%
7/14/2017,"47,158","47,677","47,677","45,947",6.80K,-1.80%
7/13/2017,"48,023","47,071","48,023","46,725",7.20K,2.78%
7/12/2017,"46,725","45,860","46,725","45,860",6.90K,1.89%
7/11/2017,"45,860","45,600","45,860","45,427",5.50K,0.95%
7/10/2017,"45,427","45,860","47,158","45,427",5.70K,-1.87%
7/7/2017,"46,293","46,725","47,504","46,293",5.22K,-0.92%
7/6/2017,"46,725","47,591","47,591","46,725",6.48K,0.00%
7/5/2017,"46,725","47,418","47,504","46,725",10.60K,0.00%
7/4/2017,"46,725","48,456","48,456","46,725",4.20K,-2.70%
7/3/2017,"48,023","46,725","48,283","46,725",20.50K,-1.25%
6/30/2017,"48,629","46,206","48,889","45,860",18.30K,6.44%
6/29/2017,"45,687","45,860","46,293","45,600",4.67K,0.57%
6/28/2017,"45,427","45,427","45,427","45,341",9.90K,0.00%
6/27/2017,"45,427","45,341","45,427","45,341",21.10K,0.19%
6/26/2017,"45,341","45,860","45,860","45,341",13.60K,-0.95%
6/23/2017,"45,774","45,860","45,860","45,341",20.80K,0.19%
6/22/2017,"45,687","45,860","45,860","45,341",29.80K,0.00%
6/21/2017,"45,687","45,860","45,860","45,168",20.14K,0.57%
6/20/2017,"45,427","45,860","46,293","45,168",19.20K,0.00%
6/19/2017,"45,427","44,995","45,860","44,995",7.45K,0.38%
6/16/2017,"45,254","46,033","46,033","45,168",13.70K,0.19%
6/15/2017,"45,168","45,774","46,293","45,168",3.65K,0.19%
6/14/2017,"45,081","44,995","45,860","44,995",13.30K,-0.76%
6/13/2017,"45,427","45,860","45,860","44,216",1.22K,0.38%
6/12/2017,"45,254","46,206","46,206","44,995",3.70K,0.19%
6/9/2017,"45,168","46,120","46,120","44,908",13.50K,-1.32%
6/8/2017,"45,774","46,293","46,293","44,908",8.30K,0.00%
6/7/2017,"45,774","45,687","46,120","44,995",17.32K,0.19%
6/6/2017,"45,687","44,995","45,774","44,908",41.40K,-0.38%
6/5/2017,"45,860","46,293","46,639","44,995",19.90K,1.34%
6/2/2017,"45,254","46,293","46,293","45,254",3.70K,-1.32%
6/1/2017,"45,860","45,341","46,293","45,341",7.86K,0.76%
5/31/2017,"45,514","45,774","45,774","44,908",25.92K,1.15%
5/30/2017,"44,995","45,081","45,774","44,649",17.40K,0.19%
5/29/2017,"44,908","45,168","45,168","44,476",21.73K,-0.19%
5/26/2017,"44,995","44,389","44,995","44,389",11.80K,0.19%
5/25/2017,"44,908","44,995","45,860","43,783",24.83K,0.19%
5/24/2017,"44,822","44,995","46,552","44,129",5.30K,-0.19%
5/23/2017,"44,908","44,476","44,995","44,129",21.70K,1.17%
5/22/2017,"44,389","44,908","44,995","44,303",17.20K,-0.39%
5/19/2017,"44,562","45,600","45,600","44,129",34.21K,0.98%
5/18/2017,"44,129","44,379","44,546","43,297",17.30K,-1.67%
5/17/2017,"44,879","45,129","45,545","44,129",27.30K,-2.00%
5/16/2017,"45,795","46,544","46,544","44,962",10.60K,-0.54%
5/15/2017,"46,045","46,960","46,960","45,378",37.01K,-0.54%
5/12/2017,"46,294","47,460","47,460","45,795",9.24K,0.18%
5/11/2017,"46,211","46,294","46,711","45,878",24.60K,-0.72%
5/10/2017,"46,544","47,793","47,793","46,544",2.90K,-1.06%
5/9/2017,"47,044","48,126","48,126","46,045",6.70K,-0.53%
5/8/2017,"47,293","47,876","48,126","46,627",12.65K,1.43%
5/5/2017,"46,627","46,627","48,293","46,627",28.50K,0.00%
5/4/2017,"46,627","45,795","46,627","45,795",19.26K,2.00%
5/3/2017,"45,711","47,210","47,210","44,546",6.31K,-2.66%
4/28/2017,"46,960","47,460","47,460","46,378",9.40K,0.35%
4/27/2017,"46,794","47,460","47,793","46,461",21.60K,0.72%
4/26/2017,"46,461","48,293","48,293","46,211",22.36K,0.18%
4/25/2017,"46,378","46,211","46,627","46,211",18.36K,1.27%
4/24/2017,"45,795","47,044","47,044","44,546",12.41K,-0.90%
4/21/2017,"46,211","46,627","46,627","45,795",6.21K,0.91%
4/20/2017,"45,795","47,460","47,460","45,795",12.20K,-1.26%
4/19/2017,"46,378","48,293","48,293","46,211",9.41K,-1.42%
4/18/2017,"47,044","49,458","52,456","46,627",14.90K,1.07%
4/17/2017,"46,544","46,045","46,544","45,795",20.94K,0.54%
4/14/2017,"46,294","46,294","46,544","45,878",24.30K,-0.71%
4/13/2017,"46,627","46,211","47,127","46,128",24.13K,0.54%
4/12/2017,"46,378","47,710","47,710","46,294",7.90K,-1.42%
4/11/2017,"47,044","46,877","47,793","46,877",7.80K,0.71%
4/10/2017,"46,711","46,711","47,543","46,544",18.30K,0.18%
4/7/2017,"46,627","46,128","46,794","46,128",11.23K,0.36%
4/5/2017,"46,461","47,210","47,210","46,045",18.43K,0.18%
4/4/2017,"46,378","46,711","46,794","45,795",42.25K,-0.53%
4/3/2017,"46,627","47,460","47,460","46,627",17.70K,-3.11%
3/31/2017,"48,126","47,044","48,126","47,044",16.62K,1.40%
3/30/2017,"47,460","46,960","47,710","46,960",25.10K,0.00%
3/29/2017,"47,460","47,710","47,710","47,460",15.75K,-0.35%
3/28/2017,"47,627","48,459","48,459","47,627",28.99K,-1.72%
3/27/2017,"48,459","47,543","49,542","47,460",39.67K,2.10%
3/24/2017,"47,460","48,126","48,126","46,960",44.01K,-1.21%
3/23/2017,"48,043","49,209","49,292","47,460",15.28K,-1.03%
3/22/2017,"48,542","48,626","50,374","48,376",86.95K,1.39%
3/21/2017,"47,876","48,209","49,042","47,876",23.50K,-0.86%
3/20/2017,"48,293","48,043","48,959","47,543",31.13K,-0.85%
3/17/2017,"48,709","50,041","50,124","48,709",31.51K,-2.17%
3/16/2017,"49,791","47,460","49,958","47,460",104.92K,4.91%
3/15/2017,"47,460","45,378","47,710","45,295",85.50K,3.64%
3/14/2017,"45,795","44,796","45,961","44,796",35.41K,2.61%
3/13/2017,"44,629","45,212","45,212","44,629",22.31K,-1.65%
3/10/2017,"45,378","45,795","45,795","45,129",15.80K,0.37%
3/9/2017,"45,212","45,129","45,878","45,129",11.70K,-0.73%
3/8/2017,"45,545","45,378","45,711","45,295",15.28K,0.00%
3/7/2017,"45,545","45,628","46,211","45,378",29.10K,0.00%
3/6/2017,"45,545","44,796","46,544","44,796",31.10K,1.30%
3/3/2017,"44,962","44,962","44,962","44,629",18.20K,0.00%
3/2/2017,"44,962","44,546","45,378","44,379",25.87K,0.37%
3/1/2017,"44,796","44,712","44,796","44,296",22.20K,-0.18%
2/28/2017,"44,879","43,713","45,378","43,713",27.40K,1.13%
2/27/2017,"44,379","44,213","45,045","44,129",38.19K,-1.48%
2/24/2017,"45,045","45,711","45,711","44,879",54.93K,-1.64%
2/23/2017,"45,795","46,627","47,044","45,378",61.20K,-2.13%
2/22/2017,"46,794","47,044","48,126","46,711",39.60K,0.72%
2/21/2017,"46,461","44,546","47,044","44,379",192.73K,4.30%
2/20/2017,"44,546","43,630","44,546","43,214",65.81K,2.10%
2/17/2017,"43,630","43,963","44,046","43,380",31.63K,-0.76%
2/16/2017,"43,963","44,129","44,463","43,796",32.44K,-0.38%
2/15/2017,"44,129","43,463","44,546","43,463",19.10K,0.95%
2/14/2017,"43,713","44,046","44,962","43,713",64.18K,0.00%
2/13/2017,"43,713","43,297","44,129","43,297",43.48K,-0.38%
2/10/2017,"43,880","44,962","44,962","43,047",39.07K,0.76%
2/9/2017,"43,547","44,463","44,463","43,463",22.10K,-1.13%
2/8/2017,"44,046","44,129","44,712","43,297",26.70K,-1.67%
2/7/2017,"44,796","44,546","44,962","44,129",41.36K,-1.10%
2/6/2017,"45,295","45,795","45,795","44,296",22.52K,0.93%
2/3/2017,"44,879","45,378","46,128","44,879",25.92K,-1.46%
2/2/2017,"45,545","46,211","46,211","45,545",13.61K,-2.32%
1/25/2017,"46,627","44,129","48,293","44,129",47.08K,5.66%
1/24/2017,"44,129","43,796","44,962","43,630",15.73K,-0.75%
1/23/2017,"44,463","42,464","44,546","42,464",51.11K,5.33%
1/20/2017,"42,214","41,299","42,464","41,299",25.40K,0.80%
1/19/2017,"41,881","42,964","43,047","41,715",47.40K,-3.08%
1/18/2017,"43,214","42,964","43,463","42,964",6.40K,-0.76%
1/17/2017,"43,547","42,881","43,630","42,881",29.76K,0.58%
1/16/2017,"43,297","43,713","43,880","42,881",41.00K,-1.33%
1/13/2017,"43,880","44,546","44,712","43,713",37.81K,-2.23%
1/12/2017,"44,879","44,962","44,962","44,296",14.40K,0.00%
1/11/2017,"44,879","42,464","45,129","41,798",25.70K,1.89%
1/10/2017,"44,046","44,296","44,296","43,713",41.83K,0.19%
1/9/2017,"43,963","45,378","45,378","43,713",38.75K,-3.12%
1/6/2017,"45,378","46,211","46,627","45,129",53.74K,0.18%
1/5/2017,"45,295","43,713","46,211","43,713",66.45K,1.49%
1/4/2017,"44,629","45,795","45,795","42,464",80.40K,1.32%
1/3/2017,"44,046","46,794","46,794","43,547",70.05K,-6.70%
12/30/2016,"47,210","48,459","48,459","47,127",35.30K,-1.90%
12/29/2016,"48,126","48,293","48,293","47,876",62.25K,-1.03%
12/28/2016,"48,626","49,292","50,208","48,293",108.87K,-2.50%
12/27/2016,"49,875","51,790","51,790","49,708",91.95K,-1.80%
12/26/2016,"50,791","51,623","52,373","50,374",68.68K,-1.61%
12/23/2016,"51,623","52,289","52,289","50,457",53.19K,-0.16%
12/22/2016,"51,706","52,039","53,288","50,791",54.63K,-0.64%
12/21/2016,"52,039","50,874","52,872","50,791",36.97K,2.46%
12/20/2016,"50,791","50,791","53,705","48,709",103.15K,-2.24%
12/19/2016,"51,956","55,203","55,870","50,791",166.84K,-7.42%
12/16/2016,"56,119","58,284","58,284","53,288",89.22K,-2.18%
12/15/2016,"57,368","58,701","58,950","54,121",155.02K,-2.96%
12/14/2016,"59,117","56,619","62,364","56,619",260.40K,4.41%
12/13/2016,"56,619","48,709","56,619","48,709",176.97K,16.24%
12/12/2016,"48,709","53,372","53,372","46,877",275.15K,-6.40%
12/9/2016,"52,039","60,782","61,365","51,956",232.40K,-14.15%
12/8/2016,"60,616","57,494","64,065","57,494",148.73K,-4.77%
12/7/2016,"63,655","58,316","65,297","58,316",382.49K,-1.77%
12/6/2016,"64,804","77,700","77,700","64,804",285.13K,-16.06%
12/5/2016,"77,207","73,921","77,946","73,921",249.30K,6.82%
12/2/2016,"72,279","70,636","72,279","69,240",410.90K,2.56%
12/1/2016,"70,472","68,583","70,636","68,583",257.96K,2.75%
11/30/2016,"68,583","68,172","69,404","67,843",158.72K,0.48%
11/29/2016,"68,254","67,926","68,993","64,969",84.48K,0.00%
11/28/2016,"68,254","67,351","72,279","66,529",146.82K,5.19%
11/25/2016,"64,887","64,887","65,626","63,326",65.51K,0.00%
11/24/2016,"64,887","68,172","68,172","64,147",69.82K,-3.42%
11/23/2016,"67,186","70,225","70,225","67,186",75.11K,-2.62%
11/22/2016,"68,993","70,636","72,279","68,172",183.97K,-1.75%
11/21/2016,"70,225","66,529","70,225","66,529",153.86K,7.28%
11/18/2016,"65,462","64,476","67,186","64,476",96.47K,1.92%
11/17/2016,"64,230","64,969","64,969","61,683",65.85K,-0.51%
11/16/2016,"64,558","65,708","66,119","64,394",54.92K,-3.56%
11/15/2016,"66,940","65,708","67,351","64,230",85.47K,8.67%
11/14/2016,"61,601","59,959","67,351","57,905",143.96K,2.04%
11/11/2016,"60,369","68,993","68,993","60,369",167.99K,-11.45%
11/10/2016,"68,172","66,694","74,743","65,708",127.39K,3.88%
11/9/2016,"65,626","70,636","70,636","60,369",178.09K,-5.44%
11/8/2016,"69,404","65,133","71,293","65,133",220.17K,6.56%
11/7/2016,"65,133","56,673","65,133","56,673",161.60K,13.45%
11/4/2016,"57,412","54,455","60,451","52,566",134.90K,8.04%
11/3/2016,"53,141","59,548","59,548","52,566",70.70K,-7.57%
11/2/2016,"57,494","60,369","62,012","56,920",43.37K,-3.98%
11/1/2016,"59,876","59,137","60,451","59,137",103.92K,10.96%
10/31/2016,"53,963","47,228","53,963","47,228",143.90K,12.31%
10/28/2016,"48,049","45,174","49,117","44,353",58.23K,5.41%
10/27/2016,"45,585","41,067","45,913","40,985",29.42K,11.22%
10/26/2016,"40,985","41,067","41,067","40,985",14.42K,-0.20%
10/24/2016,"41,067","41,067","41,067","41,067",0.10K,6.15%
10/21/2016,"38,686","39,014","39,014","38,686",5.00K,-0.84%
10/20/2016,"39,014","39,014","39,014","39,014",2.00K,-3.06%
10/19/2016,"40,246","40,657","40,657","40,246",9.70K,-1.21%
10/18/2016,"40,739","40,739","40,739","40,739",18.10K,0.20%
10/17/2016,"40,657","40,739","40,739","40,657",7.50K,-0.20%
